prenom,nom,lien,id_club
Laurent,Seji,https://www.transfermarkt.fr/laurent-seji/profil/spieler/659311,466
Abdoulaye,Diaby,https://www.transfermarkt.fr/abdoulaye-diaby/profil/spieler/543379,466
Dorian,Paloschi,https://www.transfermarkt.fr/dorian-paloschi/profil/spieler/935518,466
Dirk,Abels,https://www.transfermarkt.fr/dirk-abels/profil/spieler/333815,466
Saulo,Decarli,https://www.transfermarkt.fr/saulo-decarli/profil/spieler/154578,466
Yannick,Bettkober,https://www.transfermarkt.fr/yannick-bettkober/profil/spieler/911245,466
Maximilian,Ullmann,https://www.transfermarkt.fr/maximilian-ullmann/profil/spieler/239934,466
Loris,Giandomenico,https://www.transfermarkt.fr/loris-giandomenico/profil/spieler/911223,466
Pantaleo,Creti,https://www.transfermarkt.fr/pantaleo-creti/profil/spieler/1255019,466
Allan,Arigoni,https://www.transfermarkt.fr/allan-arigoni/profil/spieler/413439,466
Tim,Meyer,https://www.transfermarkt.fr/tim-meyer/profil/spieler/807941,466
Imourane,Hassane,https://www.transfermarkt.fr/imourane-hassane/profil/spieler/842074,466
Matteo,Mantini,https://www.transfermarkt.fr/matteo-mantini/profil/spieler/1170805,466
Amir,Abrashi,https://www.transfermarkt.fr/amir-abrashi/profil/spieler/66005,466
Samuel,Marques,https://www.transfermarkt.fr/samuel-marques/profil/spieler/867589,466
Simone,Stroscio,https://www.transfermarkt.fr/simone-stroscio/profil/spieler/659398,466
Jonathan,Asp Jensen,https://www.transfermarkt.fr/jonathan-asp-jensen/profil/spieler/856274,466
Lovro,Zvonarek,https://www.transfermarkt.fr/lovro-zvonarek/profil/spieler/892973,466
Óscar,Clemente,https://www.transfermarkt.fr/oscar-clemente/profil/spieler/396340,466
Salifou,Diarrassouba,https://www.transfermarkt.fr/salifou-diarrassouba/profil/spieler/649459,466
Tomás,Verón Lupi,https://www.transfermarkt.fr/tomas-veron-lupi/profil/spieler/624096,466
Nikolas,Muci,https://www.transfermarkt.fr/nikolas-muci/profil/spieler/583025,466
Luke,Plange,https://www.transfermarkt.fr/luke-plange/profil/spieler/586986,466
Young-joon,Lee,https://www.transfermarkt.fr/young-joon-lee/profil/spieler/873452,466
Niklas,Steffen,https://www.transfermarkt.fr/niklas-steffen/profil/spieler/496237,467
Nino,Ziswiler,https://www.transfermarkt.fr/nino-ziswiler/profil/spieler/421794,467
Jan,Eicher,https://www.transfermarkt.fr/jan-eicher/profil/spieler/727929,467
Genís,Montolio,https://www.transfermarkt.fr/genis-montolio/profil/spieler/478426,467
Jan,Bamert,https://www.transfermarkt.fr/jan-bamert/profil/spieler/289875,467
Marco,Bürki,https://www.transfermarkt.fr/marco-burki/profil/spieler/172192,467
Michael,Heule,https://www.transfermarkt.fr/michael-heule/profil/spieler/521442,467
Dominik,Franke,https://www.transfermarkt.fr/dominik-franke/profil/spieler/288348,467
Ashvin,Balaruban,https://www.transfermarkt.fr/ashvin-balaruban/profil/spieler/507454,467
Fabio,Fehr,https://www.transfermarkt.fr/fabio-fehr/profil/spieler/500099,467
Lucien,Dähler,https://www.transfermarkt.fr/lucien-dahler/profil/spieler/449353,467
Justin,Roth,https://www.transfermarkt.fr/justin-roth/profil/spieler/365134,467
Leonardo,Bertone,https://www.transfermarkt.fr/leonardo-bertone/profil/spieler/194975,467
Kastriot,Imeri,https://www.transfermarkt.fr/kastriot-imeri/profil/spieler/469957,467
Mattias,Käit,https://www.transfermarkt.fr/mattias-kait/profil/spieler/205227,467
Valmir,Matoshi,https://www.transfermarkt.fr/valmir-matoshi/profil/spieler/671806,467
Vasilije,Janjicic,https://www.transfermarkt.fr/vasilije-janjicic/profil/spieler/265254,467
Noah,Rupp,https://www.transfermarkt.fr/noah-rupp/profil/spieler/622023,467
Nils,Reichmuth,https://www.transfermarkt.fr/nils-reichmuth/profil/spieler/507412,467
Franz-Ethan,Meichtry,https://www.transfermarkt.fr/franz-ethan-meichtry/profil/spieler/1172166,467
Marc,Gutbub,https://www.transfermarkt.fr/marc-gutbub/profil/spieler/660514,467
Christopher,Ibayi,https://www.transfermarkt.fr/christopher-ibayi/profil/spieler/303410,467
Elmin,Rastoder,https://www.transfermarkt.fr/elmin-rastoder/profil/spieler/543513,467
Brighton,Labeau,https://www.transfermarkt.fr/brighton-labeau/profil/spieler/342227,467
Layton,Stewart,https://www.transfermarkt.fr/layton-stewart/profil/spieler/580801,467
Stefanos,Kapino,https://www.transfermarkt.fr/stefanos-kapino/profil/spieler/68410,468
Antonio,Spagnoli,https://www.transfermarkt.fr/antonio-spagnoli/profil/spieler/688604,468
Noah,Brogli,https://www.transfermarkt.fr/noah-brogli/profil/spieler/1208853,468
Loïc,Lüthi,https://www.transfermarkt.fr/loic-luthi/profil/spieler/583054,468
Remo,Arnold,https://www.transfermarkt.fr/remo-arnold/profil/spieler/237677,468
Lukas,Mühl,https://www.transfermarkt.fr/lukas-muhl/profil/spieler/279079,468
Marvin,Martins,https://www.transfermarkt.fr/marvin-martins/profil/spieler/313504,468
Tibault,Citherlet,https://www.transfermarkt.fr/tibault-citherlet/profil/spieler/895697,468
Basil,Stillhart,https://www.transfermarkt.fr/basil-stillhart/profil/spieler/269526,468
Souleymane,Diaby,https://www.transfermarkt.fr/souleymane-diaby/profil/spieler/294801,468
Silvan,Sidler,https://www.transfermarkt.fr/silvan-sidler/profil/spieler/342063,468
Ledjan,Sahitaj,https://www.transfermarkt.fr/ledjan-sahitaj/profil/spieler/659326,468
Adrian,Durrer,https://www.transfermarkt.fr/adrian-durrer/profil/spieler/499196,468
Alexandre,Jankewitz,https://www.transfermarkt.fr/alexandre-jankewitz/profil/spieler/507472,468
Stéphane,Cueni,https://www.transfermarkt.fr/stephane-cueni/profil/spieler/507467,468
Pajtim,Kasami,https://www.transfermarkt.fr/pajtim-kasami/profil/spieler/130108,468
Luca,Zuffi,https://www.transfermarkt.fr/luca-zuffi/profil/spieler/59246,468
Elias,Maluvunu,https://www.transfermarkt.fr/elias-maluvunu/profil/spieler/667464,468
Fabian,Rohner,https://www.transfermarkt.fr/fabian-rohner/profil/spieler/451483,468
Carmine,Chiappetta,https://www.transfermarkt.fr/carmine-chiappetta/profil/spieler/539811,468
Théo,Golliard,https://www.transfermarkt.fr/theo-golliard/profil/spieler/507407,468
Randy,Schneider,https://www.transfermarkt.fr/randy-schneider/profil/spieler/500758,468
Nishan,Burkart,https://www.transfermarkt.fr/nishan-burkart/profil/spieler/346900,468
Bafodé,Dansoko,https://www.transfermarkt.fr/bafode-dansoko/profil/spieler/610479,468
Dario,Ulrich,https://www.transfermarkt.fr/dario-ulrich/profil/spieler/290040,468
Francis,Momoh,https://www.transfermarkt.fr/francis-momoh/profil/spieler/690246,468
Andrin,Hunziker,https://www.transfermarkt.fr/andrin-hunziker/profil/spieler/583011,468
Brian,Beyer,https://www.transfermarkt.fr/brian-beyer/profil/spieler/651360,468
Roman,Buess,https://www.transfermarkt.fr/roman-buess/profil/spieler/111430,468
Julius,Holder,https://www.transfermarkt.fr/julius-holder/profil/spieler/863748,468
Dmytro,Riznyk,https://www.transfermarkt.fr/dmytro-riznyk/profil/spieler/597880,469
Kiril,Fesyun,https://www.transfermarkt.fr/kiril-fesyun/profil/spieler/751977,469
Denys,Tvardovskyi,https://www.transfermarkt.fr/denys-tvardovskyi/profil/spieler/935048,469
Mykola,Matvienko,https://www.transfermarkt.fr/mykola-matvienko/profil/spieler/289059,469
Valeriy,Bondar,https://www.transfermarkt.fr/valeriy-bondar/profil/spieler/396394,469
Marlon,,https://www.transfermarkt.fr/marlon/profil/spieler/273236,469
Alaa,Ghram,https://www.transfermarkt.fr/alaa-ghram/profil/spieler/657796,469
Diego,Arroyo,https://www.transfermarkt.fr/diego-arroyo/profil/spieler/1098098,469
Maryan,Faryna,https://www.transfermarkt.fr/maryan-faryna/profil/spieler/935039,469
Danylo,Udod,https://www.transfermarkt.fr/danylo-udod/profil/spieler/717198,469
Roman,Savchenko,https://www.transfermarkt.fr/roman-savchenko/profil/spieler/935046,469
Pedro,Henrique,https://www.transfermarkt.fr/pedro-henrique/profil/spieler/858712,469
Irakli,Azarovi,https://www.transfermarkt.fr/irakli-azarovi/profil/spieler/530696,469
Viktor,Korniyenko,https://www.transfermarkt.fr/viktor-korniyenko/profil/spieler/467243,469
Vinícius,Tobias,https://www.transfermarkt.fr/vinicius-tobias/profil/spieler/743587,469
Yukhym,Konoplya,https://www.transfermarkt.fr/yukhym-konoplya/profil/spieler/467250,469
Marlon,Gomes,https://www.transfermarkt.fr/marlon-gomes/profil/spieler/668235,469
Dmytro,Kryskiv,https://www.transfermarkt.fr/dmytro-kryskiv/profil/spieler/537852,469
Yegor,Nazaryna,https://www.transfermarkt.fr/yegor-nazaryna/profil/spieler/430190,469
Viktor,Tsukanov,https://www.transfermarkt.fr/viktor-tsukanov/profil/spieler/1057222,469
Mykhaylo,Khromey,https://www.transfermarkt.fr/mykhaylo-khromey/profil/spieler/755327,469
Artem,Bondarenko,https://www.transfermarkt.fr/artem-bondarenko/profil/spieler/537854,469
Isaque,,https://www.transfermarkt.fr/isaque/profil/spieler/1219752,469
Oleg,Ocheretko,https://www.transfermarkt.fr/oleg-ocheretko/profil/spieler/708241,469
Eguinaldo,,https://www.transfermarkt.fr/eguinaldo/profil/spieler/1033963,469
Newerton,,https://www.transfermarkt.fr/newerton/profil/spieler/1082823,469
Dmytro,Topalov,https://www.transfermarkt.fr/dmytro-topalov/profil/spieler/365692,469
Ivan,Petryak,https://www.transfermarkt.fr/ivan-petryak/profil/spieler/203074,469
Anton,Glushchenko,https://www.transfermarkt.fr/anton-glushchenko/profil/spieler/717392,469
Khusrav,Toirov,https://www.transfermarkt.fr/khusrav-toirov/profil/spieler/762387,469
Alisson,,https://www.transfermarkt.fr/alisson/profil/spieler/1083070,469
Pedrinho,,https://www.transfermarkt.fr/pedrinho/profil/spieler/515208,469
Lucas,Ferreira,https://www.transfermarkt.fr/lucas-ferreira/profil/spieler/1219849,469
Maryan,Shved,https://www.transfermarkt.fr/maryan-shved/profil/spieler/359247,469
Kauã,Elias,https://www.transfermarkt.fr/kaua-elias/profil/spieler/1119009,469
Luca,Meirelles,https://www.transfermarkt.fr/luca-meirelles/profil/spieler/1220143,469
Lassina,Traoré,https://www.transfermarkt.fr/lassina-traore/profil/spieler/551695,469
Ruslan,Neshcheret,https://www.transfermarkt.fr/ruslan-neshcheret/profil/spieler/417242,470
Valentyn,Morgun,https://www.transfermarkt.fr/valentyn-morgun/profil/spieler/539425,470
Denys,Ignatenko,https://www.transfermarkt.fr/denys-ignatenko/profil/spieler/726012,470
Taras,Mykhavko,https://www.transfermarkt.fr/taras-mykhavko/profil/spieler/1067225,470
Denys,Popov,https://www.transfermarkt.fr/denys-popov/profil/spieler/404841,470
Kristian,Bilovar,https://www.transfermarkt.fr/kristian-bilovar/profil/spieler/539436,470
Aliou,Thiaré,https://www.transfermarkt.fr/aliou-thiare/profil/spieler/949111,470
Vasyl,Burtnyk,https://www.transfermarkt.fr/vasyl-burtnyk/profil/spieler/1292610,470
Vladyslav,Zakharchenko,https://www.transfermarkt.fr/vladyslav-zakharchenko/profil/spieler/1074060,470
Vladyslav,Dubinchak,https://www.transfermarkt.fr/vladyslav-dubinchak/profil/spieler/366723,470
Kostyantyn,Vivcharenko,https://www.transfermarkt.fr/kostyantyn-vivcharenko/profil/spieler/636237,470
Oleksandr,Tymchyk,https://www.transfermarkt.fr/oleksandr-tymchyk/profil/spieler/287792,470
Oleksandr,Karavaev,https://www.transfermarkt.fr/oleksandr-karavaev/profil/spieler/59322,470
Volodymyr,Brazhko,https://www.transfermarkt.fr/volodymyr-brazhko/profil/spieler/669306,470
Mykola,Mykhaylenko,https://www.transfermarkt.fr/mykola-mykhaylenko/profil/spieler/626475,470
Mykola,Shaparenko,https://www.transfermarkt.fr/mykola-shaparenko/profil/spieler/368611,470
Oleksandr,Pikhalyonok,https://www.transfermarkt.fr/oleksandr-pikhalyonok/profil/spieler/294780,470
Valentyn,Rubchynskyi,https://www.transfermarkt.fr/valentyn-rubchynskyi/profil/spieler/666943,470
Oleksandr,Yatsyk,https://www.transfermarkt.fr/oleksandr-yatsyk/profil/spieler/726019,470
Vitaliy,Buyalskyi,https://www.transfermarkt.fr/vitaliy-buyalskyi/profil/spieler/167722,470
Nazar,Voloshyn,https://www.transfermarkt.fr/nazar-voloshyn/profil/spieler/726034,470
Vladyslav,Kabaev,https://www.transfermarkt.fr/vladyslav-kabaev/profil/spieler/210689,470
Shola,Ogundana,https://www.transfermarkt.fr/shola-ogundana/profil/spieler/998742,470
Samba,Diallo,https://www.transfermarkt.fr/samba-diallo/profil/spieler/649030,470
Andriy,Yarmolenko,https://www.transfermarkt.fr/andriy-yarmolenko/profil/spieler/69015,470
Ángel,Torres,https://www.transfermarkt.fr/angel-torres/profil/spieler/599224,470
Eduardo,Guerrero,https://www.transfermarkt.fr/eduardo-guerrero/profil/spieler/502842,470
Vladislav,Blănuță,https://www.transfermarkt.fr/vladislav-blanuta/profil/spieler/706166,470
Matviy,Ponomarenko,https://www.transfermarkt.fr/matviy-ponomarenko/profil/spieler/1074053,470
Georgiy,Bushchan,https://www.transfermarkt.fr/georgiy-bushchan/profil/spieler/206888,471
Yevgen,Volynets,https://www.transfermarkt.fr/yevgen-volynets/profil/spieler/166581,471
Oleg,Kudryk,https://www.transfermarkt.fr/oleg-kudryk/profil/spieler/341485,471
Eduard,Sarapiy,https://www.transfermarkt.fr/eduard-sarapiy/profil/spieler/678778,471
Sergiy,Chobotenko,https://www.transfermarkt.fr/sergiy-chobotenko/profil/spieler/245021,471
João,Vialle,https://www.transfermarkt.fr/joao-vialle/profil/spieler/880458,471
Danylo,Beskorovaynyi,https://www.transfermarkt.fr/danylo-beskorovaynyi/profil/spieler/523907,471
Bogdan,Mykhaylichenko,https://www.transfermarkt.fr/bogdan-mykhaylichenko/profil/spieler/294730,471
Mykyta,Kravchenko,https://www.transfermarkt.fr/mykyta-kravchenko/profil/spieler/370399,471
Giorgi,Maisuradze,https://www.transfermarkt.fr/giorgi-maisuradze/profil/spieler/888342,471
Lucas,Taylor,https://www.transfermarkt.fr/lucas-taylor/profil/spieler/387928,471
Andi,Hadroj,https://www.transfermarkt.fr/andi-hadroj/profil/spieler/597290,471
Borys,Krushynskyi,https://www.transfermarkt.fr/borys-krushynskyi/profil/spieler/844373,471
Maksym,Melnychenko,https://www.transfermarkt.fr/maksym-melnychenko/profil/spieler/717391,471
Volodymyr,Shepelev,https://www.transfermarkt.fr/volodymyr-shepelev/profil/spieler/294746,471
Talles,Costa,https://www.transfermarkt.fr/talles-costa/profil/spieler/627222,471
Oleksandr,Andriyevskyi,https://www.transfermarkt.fr/oleksandr-andriyevskyi/profil/spieler/207074,471
Ruslan,Babenko,https://www.transfermarkt.fr/ruslan-babenko/profil/spieler/94928,471
Borel,Tomandzoto,https://www.transfermarkt.fr/borel-tomandzoto/profil/spieler/836428,471
Bogdan,Lednev,https://www.transfermarkt.fr/bogdan-lednev/profil/spieler/423606,471
Tomer,Yosefi,https://www.transfermarkt.fr/tomer-yosefi/profil/spieler/645137,471
Yaroslav,Karaman,https://www.transfermarkt.fr/yaroslav-karaman/profil/spieler/1294033,471
Oleksandr,Nazarenko,https://www.transfermarkt.fr/oleksandr-nazarenko/profil/spieler/495920,471
Maksym,Bragaru,https://www.transfermarkt.fr/maksym-bragaru/profil/spieler/695310,471
André,Gonçalves,https://www.transfermarkt.fr/andre-goncalves/profil/spieler/548993,471
Oleksiy,Gutsulyak,https://www.transfermarkt.fr/oleksiy-gutsulyak/profil/spieler/296366,471
Vladyslav,Veleten,https://www.transfermarkt.fr/vladyslav-veleten/profil/spieler/729781,471
Oleksandr,Filippov,https://www.transfermarkt.fr/oleksandr-filippov/profil/spieler/237623,471
Mykola,Gayduchyk,https://www.transfermarkt.fr/mykola-gayduchyk/profil/spieler/860701,471
Nazar,Domchak,https://www.transfermarkt.fr/nazar-domchak/profil/spieler/1161403,472
Andriy,Klishchuk,https://www.transfermarkt.fr/andriy-klishchuk/profil/spieler/190190,472
Roman,Mysak,https://www.transfermarkt.fr/roman-mysak/profil/spieler/117481,472
Vladyslav,Baboglo,https://www.transfermarkt.fr/vladyslav-baboglo/profil/spieler/567873,472
Jean,Pedroso,https://www.transfermarkt.fr/jean-pedroso/profil/spieler/1090422,472
Tymur,Stetskov,https://www.transfermarkt.fr/tymur-stetskov/profil/spieler/549960,472
Mykola,Kyrychok,https://www.transfermarkt.fr/mykola-kyrychok/profil/spieler/1138480,472
Diego,Palacios,https://www.transfermarkt.fr/diego-palacios/profil/spieler/425567,472
Andriy,Buleza,https://www.transfermarkt.fr/andriy-buleza/profil/spieler/708242,472
Oleksiy,Sych,https://www.transfermarkt.fr/oleksiy-sych/profil/spieler/748939,472
Denys,Miroshnichenko,https://www.transfermarkt.fr/denys-miroshnichenko/profil/spieler/244262,472
Pavlo,Polegenko,https://www.transfermarkt.fr/pavlo-polegenko/profil/spieler/216579,472
Volodymyr,Adamyuk,https://www.transfermarkt.fr/volodymyr-adamyuk/profil/spieler/273663,472
Yuriy,Kokodynyak,https://www.transfermarkt.fr/yuriy-kokodynyak/profil/spieler/1290890,472
Pablo,Álvarez,https://www.transfermarkt.fr/pablo-alvarez/profil/spieler/527968,472
Patricio,Tanda,https://www.transfermarkt.fr/patricio-tanda/profil/spieler/837974,472
Oleg,Fedor,https://www.transfermarkt.fr/oleg-fedor/profil/spieler/773961,472
Vladyslav,Klymenko,https://www.transfermarkt.fr/vladyslav-klymenko/profil/spieler/321146,472
Ivan,Chaban,https://www.transfermarkt.fr/ivan-chaban/profil/spieler/1073028,472
Yan,Kostenko,https://www.transfermarkt.fr/yan-kostenko/profil/spieler/794617,472
Bruninho,,https://www.transfermarkt.fr/bruninho/profil/spieler/584083,472
Ambrosiy,Chachua,https://www.transfermarkt.fr/ambrosiy-chachua/profil/spieler/212232,472
Artur,Shakh,https://www.transfermarkt.fr/artur-shakh/profil/spieler/1052373,472
Paulo,Vítor,https://www.transfermarkt.fr/paulo-vitor/profil/spieler/524572,472
Fabiano,,https://www.transfermarkt.fr/fabiano/profil/spieler/1093843,472
Igor,Krasnopir,https://www.transfermarkt.fr/igor-krasnopir/profil/spieler/1045187,472
Igor,Neves,https://www.transfermarkt.fr/igor-neves/profil/spieler/804264,472
Yaroslav,Karabin,https://www.transfermarkt.fr/yaroslav-karabin/profil/spieler/789583,472
Danylo,Varakuta,https://www.transfermarkt.fr/danylo-varakuta/profil/spieler/678503,473
Oleg,Mozil,https://www.transfermarkt.fr/oleg-mozil/profil/spieler/289060,473
Yaroslav,Protsenko,https://www.transfermarkt.fr/yaroslav-protsenko/profil/spieler/917809,473
Volodymyr,Salyuk,https://www.transfermarkt.fr/volodymyr-salyuk/profil/spieler/930106,473
Yevgen,Pavlyuk,https://www.transfermarkt.fr/yevgen-pavlyuk/profil/spieler/771914,473
Igor,Snurnitsyn,https://www.transfermarkt.fr/igor-snurnitsyn/profil/spieler/419119,473
Artem,Shabanov,https://www.transfermarkt.fr/artem-shabanov/profil/spieler/236468,473
Maksym,Imerekov,https://www.transfermarkt.fr/maksym-imerekov/profil/spieler/94924,473
Oleksandr,Martynyuk,https://www.transfermarkt.fr/oleksandr-martynyuk/profil/spieler/719652,473
Vasyl,Kravets,https://www.transfermarkt.fr/vasyl-kravets/profil/spieler/245048,473
Ilya,Krupskyi,https://www.transfermarkt.fr/ilya-krupskyi/profil/spieler/889438,473
Dmytro,Kapinus,https://www.transfermarkt.fr/dmytro-kapinus/profil/spieler/718408,473
Ivan,Lytvynenko,https://www.transfermarkt.fr/ivan-lytvynenko/profil/spieler/606743,473
Ivan,Kalyuzhnyi,https://www.transfermarkt.fr/ivan-kalyuzhnyi/profil/spieler/343151,473
